url,created,content,tags,locale,product
https://support.mozilla.org/en-US/questions/1356324,2021-11-02 10:58:58 UTC,"<p>can i shut down a firefox account that now has a disabled email address ?
</p>","[{""name""=>""Mac OS"", ""slug""=>""mac-os""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""privacy-and-security"", ""slug""=>""privacy-and-security_1""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356325,2021-11-02 11:14:20 UTC,"<p>My Yahoo email account timed out and did its usual auto-logout. Now I can't sign back in. When I pt in user name and password it goes back to logout and sign in in an endless loop
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356326,2021-11-02 11:22:34 UTC,"<p>Since some time I encounter on more and more sites that on loading, the home page is showed as expected, but only during a fraction of a second.
After it a kind of light gray filter layer is added to the screen. It's possible to scroll down the page, but all buttons/links on it are disabled.
Using Google Chrome previous described mistake does not occur.  Instead a cookie popup appears and after accepting, the normal homepage appears. So it seems that some sites are freezing their home page by the gray overlay in order to force the user to accept/reject the cookies. But when Firefox skips the cookie popup you're always blocked. 
Do you see a solution for a user of sutch sites?
</p>","[{""name""=>""Linux"", ""slug""=>""linux""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356327,2021-11-02 11:42:51 UTC,"<p>Just as was reported <a href=""https://support.mozilla.org/en-US/questions/1313461"" rel=""nofollow"">https://support.mozilla.org/en-US/que.../1313461</a> here, when I went to Google today, none of the famous ""People also ask"" dropdowns would work.  Neither would any of Google's custom javascript widglets (I made that term up.  They are likely Angular apps).  This behavior also happened with some of the controls on my online bank's pages.  This behavior is not present in Edge.
</p><p>This is a new computer to me, and once recently, I lost control of some of Firefox's own menu items (I could scroll to items on the 3-bar menu, but not click some of them).  Don't know if the two problems are related.  The only thing that fixed that issue was to re-install Firefox.
</p><p>I'm currently on Win 10, FF 94.0 (64 bit).  I have tried all the standard advice:  clearing cookies and cache, starting in troubleshooting mode, refreshing Firefox, and fiddling with performance settings (am I right that turning on and off hardware acceleration is no longer an option?).  
</p><p>Since I did try troubleshooting mode, I don't think this is caused by an extension, but who knows...is it possible for an extension to break FF, then have the broken behavior continue even after refresh?  I'd really like to figure this out so I don't have to re-install the program every time this occurs.
</p><p>Thanks for any help!
-Josh
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356329,2021-11-02 12:01:13 UTC,"<p>Unable to install Trend Micro Toolbar extension for Firefox  v. 93.0 &amp; v. 94.0
Encountering being redirected to "" Oops! We cannot find that page"" when the user clicked ""Install Firefox toolbar""...
</p><p>I have also reported this to Trend Micro and there reply was;
</p><p>""This is XXXXXX from Trend Micro Consumer Support.
</p><p>I understand that you want to install the Trend Micro Toolbar on your Firefox Browser. Let me help you with this.
</p><p>As per our Expert Engineers, Currently, the Trend Micro toolbar for Firefox is still under maintenance. You may encounter being redirected to "" Oops! We cannot find that page"" when the user clicked ""Install Firefox toolbar"" They have advised customers to use a different browser temporarily.  We are already coordinating with Mozilla Firefox to make it available as soon as possible.""
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""customize"", ""slug""=>""customize""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356331,2021-11-02 12:02:45 UTC,"<p>After I take a screenshot -- using the very handy FF command that now sits on my address bar -- a message box opens in the bottom right of the screen that says, Duh, ""your shot was copied to the clipboard"" and then gives instructions for pasting it.  Although that seems to be fairly elemental information that is unnecessary, even if there is a good reason to keep it, must that message window always be in the same position?  That is really a problem as it obscures one's ability to navigate on a page upon which he may be working.  Look at the attachment.  The FF window is covering the location where I want to put my cursor to work on that page that is in the background.  In this case, I wanted to make sure the cursor was positioned in a different place for another screenshot I might put there (below the existing one).
</p><p>Since I'm familiar with pasting or copying the screenshot and how to do that before this window opens, how can I remove for all screenshots, now and in the future, this window opening?
</p><p>Thank you.
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""customize"", ""slug""=>""customize""}, {""name""=>""Windows 8.1"", ""slug""=>""windows-81""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356332,2021-11-02 12:18:50 UTC,"<p>Crash Reports:
<a href=""https://crash-stats.mozilla.org/report/index/23ea7077-d16a-4d2c-bdf7-41b570211102"" rel=""nofollow"">bp-23ea7077-d16a-4d2c-bdf7-41b570211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-991e6038-f407-4ecc-91f2-736ff0211102"" rel=""nofollow"">bp-991e6038-f407-4ecc-91f2-736ff0211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-5b39fa4c-0af8-4521-be17-92fe40211102"" rel=""nofollow"">bp-5b39fa4c-0af8-4521-be17-92fe40211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-36009648-b097-4d00-8988-573e20211102"" rel=""nofollow"">bp-36009648-b097-4d00-8988-573e20211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-00357b5b-f68c-4aff-bec7-6f6dc0211102"" rel=""nofollow"">bp-00357b5b-f68c-4aff-bec7-6f6dc0211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-e54d5357-7e8b-4309-a5a5-ba30f0211102"" rel=""nofollow"">bp-e54d5357-7e8b-4309-a5a5-ba30f0211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-b1396352-a1a0-4a9b-a521-fa1750211102"" rel=""nofollow"">bp-b1396352-a1a0-4a9b-a521-fa1750211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-a088b6ed-d3ba-42fb-8270-701ed0211102"" rel=""nofollow"">bp-a088b6ed-d3ba-42fb-8270-701ed0211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-a61fa56f-2f5b-4bf4-89a4-eaead0211102"" rel=""nofollow"">bp-a61fa56f-2f5b-4bf4-89a4-eaead0211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-fca9d243-a5dc-4e2e-a477-e43910211102"" rel=""nofollow"">bp-fca9d243-a5dc-4e2e-a477-e43910211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-3391e5e8-4a48-489a-b8e1-5d1de0211102"" rel=""nofollow"">bp-3391e5e8-4a48-489a-b8e1-5d1de0211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-bf0f4f0c-ff9a-4495-bed1-b39e30211102"" rel=""nofollow"">bp-bf0f4f0c-ff9a-4495-bed1-b39e30211102</a> 
<a href=""https://crash-stats.mozilla.org/report/index/bp-2c1a9c46-c622-4748-a5b5-e57590211102"" rel=""nofollow"">bp-2c1a9c46-c622-4748-a5b5-e57590211102</a> 
</p><p>Firefox Version: 94.0
Computer: Mid 2012 MacBook Pro Catalina 10.15.7
<a href=""https://www.dropbox.com/s/fzlut733vd41ede/Firefox%20crashing.mov?dl=0"" rel=""nofollow"">Video of Crash</a> 
</p><p>This seems to be related to WebGL, however, <a href=""https://get.webgl.org"" rel=""nofollow"">https://get.webgl.org</a> shows the spinning cube fine. It also doesn't look like WebGL is getting disabled. When I tried setting webgl.force-enabled and 
layers.acceleration.force-enabled from false to true like some articles online suggested, nothing changed. 
When I tried going to the page in Troubleshoot mode, Firefox didn't crash, but it also couldn't load the page due to missing the WebGL context. I attached a screenshot of the console. I also refreshed Firefox, but that didn't work either. Any help or advice would be appreciated.
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""crashing"", ""slug""=>""crashing""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""Mac OS X 10.15.7"", ""slug""=>""mac-os-x-10157""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356333,2021-11-02 12:30:26 UTC,"<p>Hi.I can log in to my Firefox account but can,t see the password.I,m tring to sych my p.c. with my Android telefoon.On my p.c. account it says that my phone is linked but i still need my password to log in.The reason for all this is because i wan,t to use firefox pocket and i don,t want to loose any info by having to reset my Paasword.I do have my master Paasword,can i use that.If not,what is my best option.With Regards Andrew
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""privacy-and-security"", ""slug""=>""privacy-and-security_1""}, {""name""=>""Windows 8"", ""slug""=>""windows-8""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356337,2021-11-02 13:14:09 UTC,"<p>I am trying to configure a proxy server for firefox, but I am seeing inconsistent results. The intent is for this proxy to block outside traffic/browsing and only allow traffic to specific internal servers. 
</p><p>I have configured the below proxy settings, but it seems that these are not being used in all cases. For example, if I type a full web address into the address bar and hit enter, it states that the proxy is not allowing the connection, however, if I use the address bar/search engine to search, it will show me web results and links for pages pull up normally. This behavior is also not consistent on all devices, some devices are blocked as expected when searching.
</p><p>lockPref(""network.proxy.type"", 1);
lockPref(""network.proxy.http"", ""127.0.0.1"");
lockPref(""network.proxy.http_port"", 8080);
lockPref(""network.proxy.no_proxies_on"", ""localhost, 127.0.0.1, <a href=""http://my.domain.net"" rel=""nofollow"">my.domain.net</a>"");
lockPref(""network.proxy.share_proxy_settings"", true); 
</p><p>Why does firefox ignore my proxy settings for searching? Are there any other approaches that could be used here that wouldn't affect other browsers?
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""customize"", ""slug""=>""customize""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356339,2021-11-02 13:21:47 UTC,"<p>help me figure out why it keeps locking me out. they claim site wont lock out until there are 3 attempts but its on 1st or 2nd time i have tryied logging in
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""cookies"", ""slug""=>""cookies""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356342,2021-11-02 13:33:05 UTC,"<p>Is there a shortcut or a way to minimize all Firefox windows at once. At work i have about 5 different windows of Firefox open at once and want to minimize all of them at once.
</p>","[{""name""=>""Mac OS"", ""slug""=>""mac-os""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""customize"", ""slug""=>""customize""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356343,2021-11-02 13:43:45 UTC,"<p>Where can I get the release notes for adults? The ones provided for release 94 seem to be written for six-year-olds.
</p>","[{""name""=>""Linux"", ""slug""=>""linux""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356344,2021-11-02 13:43:51 UTC,"<p>Hi,
My main concern is that I've recieved 4 security alerts within the last week from 4 different end users on our company network. The alert states ""abnormally large DNS requests"" with an associated file of 'firefox.exe'. I am working on investigating this to see what exactly is causing this - one end user had over 500 dns requests. I am able to sift through them and make sure they're not malicious, but I'm having a harder time drilling down on what process is causing this?
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356347,2021-11-02 14:11:51 UTC,"<p>I am using Firefox 93 (32bit) on Linux Peppermint 9. I usually listen to my audible audiobooks on this laptop, using the web player that opens from the audible site. However, it no longer works. When I open the web player now, it buffers for several seconds, then displays this message:
An error ocurred
An error occurred during processing. Please close this window and try again later
</p><p>I've tried clearing all history and data but that was no help. Any suggestions?
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356348,2021-11-02 14:12:17 UTC,"<p>Hello - I've been unable to stream Twitch content on Firefox 94 for the last day or so, however, the issue impacts Youtube and Vimeo live feeds as well.
</p><p>1.	No outages in my area (Twitch works fine on my phone)
2.	Tried Firefox in Troubleshoot mode (which disables all extensions) Twitch still broke.
3.	Tried Incognito and Troubleshoot mode, Twitch still broke.
4.	Cleared cookies and cache, plus Incognito and Troubleshoot mode, Twitch still broke.
5.	Tried a different browser, Twitch works fine on Edge
6.	I tried all of the above using a 4G Hotspot instead of my fibre connection, same issue
</p><p>I’ve done some side by side testing of Edge and Firefox today, streaming the same content on each at the same time.  Twitch runs fine on Edge.  Twitch loads on Firefox and the chat looks fine.  The chat arrives simultaneously on Edge and Firefox, it’s just the audio and video won’t play on Firefox.  The audio and video don’t work on the ads either.
</p><p>Watching a Youtube game stream side by side on both Edge and Firefox gives a slightly different result.  Again, the chat feed is almost simultaneous, maybe a fraction faster on Firefox.  However, while the audio and video run fine on both Edge and Firefox, there is a 15 second lag on Firefox.  Both are playing full 1080 video.
</p><p>So there is a definite issue with how Firefox is buffering audio/video content.  The 15 second delay between the audio video stream and the chat I am seeing today with Youtube is what I was experiencing on Twitch over the weekend.  I noticed it on streams that include a chat window on the video.  I wasn’t overly concerned about the latency issue, as long as I had audio and video.  Both of those stopped working for Twitch on Firefox yesterday.  It could be that Twitch has slightly richer content than Youtube and that’s why Twitch isn’t working at all on Firefox?
</p><p>OK, so I’ve installed the Twitch app for Windows and done some side by side testing with that.  Interestingly, the app has a couple of seconds latency over Edge but it works fine.  I shall use the app for now but would prefer to use Firefox if the buffering/streaming issues can be resolved.
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356350,2021-11-02 14:42:03 UTC,"<p>I know this is hackneyed, but long ago, my ex husband set up my computer with Firefox, but it would - per my request, open with Yahoo, which is my default search engine.  Occasionally, options pop up from Firefox, like today, it was to set the background color, and in the process is made Firefox my default everything.
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356353,2021-11-02 15:18:01 UTC,"<p>Adblockers, namely ghostery, and other extensions are broken. Some pages that adblockers would allow to load quickly take 'forever' to load - or at least far longer than I'm willing to wait - which is minutes since I try to load them in the background. Also autoplay blocking doesn't seem to work since it constantly tries to load video even though I have autoplay shut off.
</p>","[{""name""=>""Linux"", ""slug""=>""linux""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""privacy-and-security"", ""slug""=>""privacy-and-security_1""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356354,2021-11-02 15:20:53 UTC,"<p>Whenever I start Firefox up with a shortcut on macOS instead of clicking on the dock icon, it asks me to start firefox in troubleshoot mode. I use automator for setting ""launch applications"" shortcuts for my favourite apps. Doing the same with safari or chrome doesn't give me an issue so I'm wondering why firefox wants to start in troubleshoot mode everytime it isn't open the regular way?
</p><p>Thanks in advance for your feedback!
</p>","[{""name""=>""Mac OS"", ""slug""=>""mac-os""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356355,2021-11-02 15:22:38 UTC,"<p>I have spent going on 4 hours trying to sign in to Firefox. First, I was supposed to use a different account then I had to change my password but a red rectangle said something about parameters and I had to change my password again only now I cannot because when I press the blue rectangle it takes me back to the red rectangle and I can't get to where I can change passwords. I'm an Attorney doing Litigation consulting and the Dept. Of Justice wanted my work today. 6
</p><p><em>duplicate. <a href=""https://support.mozilla.org/en-US/questions/1356356"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1356356</a></em>
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356356,2021-11-02 15:34:46 UTC,"<p>I've been trying to sign in but first my new password was invalid and I had to change the password. Then I got a red triangle that said something  about parameters and I had to change it again. This time everything I press the blue reset rectangle it takes me back to the red rectangle that has another message although now I'm falling asleep thanks to 
Advanced Multiple Sclerosis
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356361,2021-11-02 16:00:17 UTC,"<p>Today I was greeted with an invitation to explore different color options for my home screen. I'm fairly conservative, but thought I'd give it a try &amp; selected something like ""soft green.""
</p><p>Bottom line is that the changed look is slightly distracting &amp; I'd like to go back to the plain vanilla screen. But it's not obvious (to me anyway) how to do that.
</p><p>Any suggestions?
</p>","[{""name""=>""Windows 7"", ""slug""=>""windows-7""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""customize"", ""slug""=>""customize""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356364,2021-11-02 16:19:38 UTC,"<p>Hi! I need some help, please. Is there a way to move more than just one bookmark at a time to folders on my Windows laptop? I have thousands of bookmarks saved on my Firefox. And I wish to save them all on my laptop. But in the way you save one and one, not with that whole saving everything in one file. But saving them all so I can just double click the icon link in my windows to have it opened in Firefox again. 
</p><p>So anyway. It is possible to drag one and one bookmark like this. But I have never figured out how to move more at once. Is this possible? Please help. It would make my life so much easier, when I need to go through the 20,000+ things I have saved.
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""bookmarks"", ""slug""=>""bookmarks""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356365,2021-11-02 16:22:38 UTC,"<p>A website I have been visiting has been accessing my camera (also through screen) and microphone.  No options for permissions for this site seem available to change.  I want to be able to grant or deny at will, in real time, but I don't see any options available.  maybe some kind of reset is necessary.  I need help from tech support on this please.  I want my question to be posted anonymously, as not to reveal my identity to the public.
</p>","[{""name""=>""Mac OS"", ""slug""=>""mac-os""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""privacy-and-security"", ""slug""=>""privacy-and-security_1""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356367,2021-11-02 16:32:59 UTC,"<p>This afternoon I downloaded a game from GoG. Since then, Firefox will not load any pages. I have reinstalled Firefox;when that didn't work I tried the refresh button, but that didn't work either. I have shut my laptop completely down and waited, then started it again, and I have just restarted it. None of this has made any difference. 
</p><p>I also uninstalled GoG. 
</p><p>How can I make Firefox work again?
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""websites"", ""slug""=>""websites""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356369,2021-11-02 16:51:17 UTC,"<p>Hello.
</p><p>I have been using firefox for a quite while now, I have LOTS of critical data linked to my firefox account (all the passwords, important bookmarks for work, etc)
</p><p>I completely formatted and reinstalled windows on my pc because it had software issues that made it impossible for me to use my pc, after that I installed firefox , but forgot password for my firefox account, so I reset it with my mail, but now I can not sync to my very important older data that I desperately need.
</p><p>Is there any way I can recover my data? 
Please, it is very important for me.
</p><p>you can check that all the activities happened from same IP address, and that I searched for ""windows 7 iso file"" using duckduckgo right before I requested password reset
</p><p><br>
</p><p>thank you in advance.
</p>","[{""name""=>""Windows 7"", ""slug""=>""windows-7""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""sync"", ""slug""=>""sync""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356370,2021-11-02 17:03:37 UTC,"<p>Maybe sometime in the past week or so, I began noticing an issue on the New York Times website. I am able to load most articles there normally, but some, marked with a 'live' button for certain types of rapidly updated topics (e.g. election day vote updates or the like) won't load. <a href=""https://www.nytimes.com/live/2021/11/02/us/election-news?action=click&amp;pgtype=Article&amp;state=default&amp;module=styln-elections-2020®ion=TOP_BANNER&amp;context=election_recirc"" rel=""nofollow"">https://www.nytimes.com/live/2021/11/02/us/election-news?action=click&amp;pgtype=Article&amp;state=default&amp;module=styln-elections-2020®ion=TOP_BANNER&amp;context=election_recirc</a> This is an example of such a page. I click them and just get white space. I normally use a private browser tab for all webpages but it still doesn't load if I use the normal page rather than an in-private window. 
I would appreciate any help. Let me know if there is any other information I can provide to help people help me. I may need to be walked through some suggestions.
I am using version 94 on Linux Mint as of today, and up until today was using whatever the immediately previous version available for Mint was. The described behavior happened on both versions, if that is relevant.
</p>","[{""name""=>""Linux"", ""slug""=>""linux""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""websites"", ""slug""=>""websites""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356373,2021-11-02 17:46:35 UTC,"<p>Have had problem printing Amazon return instructions and QR code for several weeks now.
</p><p>FF Windows is up-to-date @ 94.0
</p><p>Fails in Troubleshooting Mode
</p><p>Fails with all extensions disabled
</p><p>Screen shots attached
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356374,2021-11-02 17:54:57 UTC,"<p>Hello support
</p><p>I'm having a bit of difficulty with download speeds in Firefox - I'm on a 1000Mbps connection, but Firefox 78.15.0esr can only download at 300-350Mpbs. 
</p><p>Chrome downloads at 700Mbps and Opera at 900Mbps. 
</p><p>Tested with <a href=""http://fast.com"" rel=""nofollow"">fast.com</a> and <a href=""http://speedtest.net"" rel=""nofollow"">speedtest.net</a>, multiple times/various servers, and Firefox speeds are consistently limited to 350Mbps.
</p><p>Is there anything I can do to speed up Firefox downloads?
</p><p>Thank you.
</p>","[{""name""=>""Mac OS"", ""slug""=>""mac-os""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""download-and-install"", ""slug""=>""download-and-install_1""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356375,2021-11-02 18:05:02 UTC,"<p>I tried to hit the Feedback under Firefox Help because this latest update has completely broken the ability to report comments or inappropriate posts on Facebook, to the group admins, but all I keep seeing is something called <a href=""http://Mozila.Crowdcity.com"" rel=""nofollow"">Mozila.Crowdcity.com</a>! If you're taking our ability to submit simple feedback away, I won't be using Firefox anymore. This has just happened as well since this latest update. I didn't have any trouble submitting feedback prior to this.
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""beta"", ""slug""=>""beta""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 95.0"", ""slug""=>""firefox-950""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356379,2021-11-02 18:22:09 UTC,"<p>How can I get a clean/uncluttered tab when I initially open a private window?
</p><p>Subsequent tabs/windows opened are clean/blank - I want that to happen on the first/initial window.
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356383,2021-11-02 18:53:23 UTC,"<p>fix this glitch
firefox used to force custom colors on every single webpage including its own settings
now in this update with a background color set to black every page is a blinding white color
if this isnt fixed i wont be able to use this browser anymore
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356384,2021-11-02 18:56:41 UTC,"<p>Over a year of not being able to use our home computer in Seattle using Firefox. 
Microsoft punishes us for using Firefox in Seattle by placing any request or search on Firefox into a full Green Screen labeled PAUSE.   
</p><p>From there left with option to turn computer off.    COMCAST Staff say this in not their fault.  They receive about $80  month for internet service.    My wife and I feel like we are criminals locked up in a high security prison in downtown Seattle, with no way to get out.   HELP!   HELP!   SOS  HELP!
</p><p>EDWARDSEAFELDT@HOTMAIL.COM    HP Windows Laptop Core i7
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""malware"", ""slug""=>""malware""}, {""name""=>""fix-problems"", ""slug""=>""fix-problems""}, {""name""=>""escalate"", ""slug""=>""escalate""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 93.0"", ""slug""=>""firefox-930""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356387,2021-11-02 21:07:40 UTC,"<p>My opening home page has been my Outlook Mail page.  It has now been replaced by a Firefox opening page with a pinkish background hue that shows icons for a bunch of different web sites - including one for Outlook Mail (which will open Outlook Mail, but I don't want the inconvenience of having to access it this way), plus it also shows a bunch of Pocket web sites as well. 
I would like to restore Outlook Mail as my previous opening home page.  Thank you for your help.
</p>","[{""name""=>""Mac OS"", ""slug""=>""mac-os""}, {""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356388,2021-11-02 22:07:00 UTC,"<p>Automatically upgraded to version 94 on 11/2/2021. OS is Windows 10. Now Dark mode no longer functions even when enabled in extensions and themes. Any solution available?
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""customize"", ""slug""=>""customize""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
https://support.mozilla.org/en-US/questions/1356391,2021-11-02 22:46:16 UTC,"<p>I see that others have also asked this question. I've done the about:config, keyw and changed it to false but when I try and search in google (in the middle of the page) it still defers to the address bar. Why does firefox do this and why does it have to be such a drama to change it? A simple answer please, I don't want to do anything more than have my preference to search in the google box in the middle of the page. Thanks
</p>","[{""name""=>""desktop"", ""slug""=>""desktop""}, {""name""=>""other"", ""slug""=>""other""}, {""name""=>""Windows 10"", ""slug""=>""windows-10""}, {""name""=>""Firefox 94.0"", ""slug""=>""firefox-940""}]",en-US,firefox
